produto_id;fornecedor_id;transportadora_id;lote_id;tipo_mov_id;data;qtde_prod;preco_venda;unidade_medida
88;;18;56;2;2025-09-24;833;7.14;UN
11;;12;2;2;2025-09-24;649;152.37;UN
19;;5;50;2;2025-09-24;574;16.68;UN
49;;;41;2;2025-09-24;289;55.39;UN
77;24;16;65;1;2025-09-24;674;1.19;UN
4;;5;45;2;2025-09-24;25;7.29;UN
123;;;58;2;2025-09-24;138;44.69;UN
116;8;;54;1;2025-09-24;335;68.0;UN
132;;;24;3;2025-09-24;11;22.32;UN
3;9;;39;1;2025-09-24;813;36.76;UN
128;;10;68;2;2025-09-24;554;14.23;UN
132;23;17;25;1;2025-09-24;498;18.66;UN
31;;13;66;2;2025-09-24;83;237.08;UN
42;;2;60;2;2025-09-25;679;4.39;UN
38;;;44;3;2025-09-25;43;34.33;UN
125;8;18;6;1;2025-09-25;982;4.75;UN
26;;;63;2;2025-09-25;505;6.16;UN
31;16;20;43;1;2025-09-25;310;211.53;UN
80;;12;10;2;2025-09-25;122;2.21;UN
151;28;;7;1;2025-09-25;34;4.41;UN
124;;;62;3;2025-09-25;49;268.5;UN
33;36;;58;1;2025-09-25;57;25.15;UN
94;;16;17;2;2025-09-25;510;33.97;UN
134;;;49;3;2025-09-25;45;1.27;UN
49;18;;45;1;2025-09-25;931;59.22;UN
23;5;;32;1;2025-09-25;653;6.82;UN
54;;1;64;2;2025-09-25;815;67.61;UN
78;;13;17;2;2025-09-25;206;172.87;UN
1;;1;57;2;2025-09-25;433;14.33;UN
125;4;13;19;1;2025-09-25;327;4.77;UN
83;27;9;27;1;2025-09-25;829;25.74;UN
59;25;16;51;1;2025-09-25;258;9.46;UN
60;;;15;3;2025-09-25;33;7.42;UN
26;16;8;2;1;2025-09-25;544;6.74;UN
85;;;67;3;2025-09-25;28;32.69;UN
160;11;10;39;1;2025-09-25;64;232.66;UN
159;;15;37;2;2025-09-25;512;115.02;UN
24;;8;25;2;2025-09-25;542;10.83;UN
2;31;9;34;1;2025-09-26;257;70.11;UN
85;;6;19;2;2025-09-26;580;29.15;UN
125;;;54;3;2025-09-26;38;3.95;UN
77;32;6;52;1;2025-09-26;889;1.21;UN
16;;20;8;2;2025-09-26;47;31.3;UN
11;33;3;22;1;2025-09-26;562;125.66;UN
68;;5;34;2;2025-09-26;688;248.59;UN
45;25;1;64;1;2025-09-26;749;125.42;UN
23;;12;17;2;2025-09-26;813;6.14;UN
97;;17;62;2;2025-09-26;824;23.41;UN
105;;;19;2;2025-09-26;877;192.95;UN
19;;;2;3;2025-09-26;27;15.01;UN
34;;6;47;2;2025-09-26;137;286.07;UN
37;;17;26;2;2025-09-26;94;22.67;UN
83;;3;16;2;2025-09-26;755;25.12;UN
31;;;67;3;2025-09-26;44;202.66;UN
43;10;6;58;1;2025-09-26;864;22.32;UN
127;13;;16;1;2025-09-26;600;74.21;UN
119;29;5;55;1;2025-09-26;206;82.74;UN
72;12;20;13;1;2025-09-26;662;1.8;UN
70;;;34;2;2025-09-29;862;116.85;UN
33;10;11;56;1;2025-09-29;469;20.32;UN
76;25;5;2;1;2025-09-29;282;0.68;UN
137;;;65;3;2025-09-29;31;8.0;UN
83;;4;3;2;2025-09-29;374;27.91;UN
55;4;16;48;1;2025-09-29;395;69.22;UN
117;28;11;58;1;2025-09-29;610;48.1;UN
39;;11;10;2;2025-09-29;72;40.82;UN
127;12;6;46;1;2025-09-29;956;89.47;UN
62;;12;22;2;2025-09-29;790;81.56;UN
140;;7;46;2;2025-09-29;518;271.56;UN
78;;19;14;2;2025-09-29;610;137.13;UN
8;;;37;3;2025-09-29;50;15.74;UN
14;29;13;6;1;2025-09-29;710;8.56;UN
149;;3;39;2;2025-09-29;993;1.65;UN
16;;16;16;2;2025-09-29;564;31.44;UN
158;;;67;2;2025-09-29;881;391.28;UN
63;;;32;3;2025-09-29;48;87.21;UN
157;7;;52;1;2025-09-29;409;277.43;UN
34;;4;30;2;2025-09-29;432;215.8;UN
105;;10;51;2;2025-09-29;452;167.01;UN
87;4;7;8;1;2025-09-29;227;9.17;UN
33;26;8;14;1;2025-09-29;792;26.75;UN
121;;;20;3;2025-09-29;9;0.92;UN
97;;7;60;2;2025-09-29;198;24.01;UN
147;;20;8;2;2025-09-29;949;0.9;UN
146;;;47;3;2025-09-29;38;2.04;UN
135;;;1;3;2025-09-29;40;0.26;UN
96;;17;62;2;2025-09-29;182;25.46;UN
144;;14;35;2;2025-09-29;546;19.01;UN
51;;;57;2;2025-09-29;74;23.2;UN
15;16;;28;1;2025-09-29;748;28.52;UN
70;;7;70;2;2025-09-29;937;118.97;UN
140;36;10;52;1;2025-09-29;114;208.47;UN
120;;16;58;2;2025-09-29;835;1.39;UN
117;34;18;59;1;2025-09-29;230;51.68;UN
100;;;28;2;2025-09-29;852;0.96;UN
60;;;25;2;2025-09-29;734;8.72;UN
26;28;;26;1;2025-09-29;577;6.4;UN
108;;;36;3;2025-09-29;32;251.54;UN
43;;13;47;2;2025-09-29;918;28.81;UN
137;13;2;26;1;2025-09-29;760;6.45;UN
7;;;55;2;2025-09-30;928;29.66;UN
98;;;19;3;2025-09-30;15;82.06;UN
41;10;10;61;1;2025-09-30;692;123.65;UN
52;34;2;18;1;2025-09-30;186;117.59;UN
29;;;46;3;2025-09-30;31;6.25;UN
129;;12;26;2;2025-09-30;786;13.77;UN
149;21;16;33;1;2025-09-30;409;1.79;UN
3;;;16;3;2025-09-30;6;39.3;UN
118;15;3;62;1;2025-09-30;658;58.34;UN
101;;;31;3;2025-09-30;17;18.06;UN
140;22;;60;1;2025-09-30;768;242.17;UN
128;17;8;46;1;2025-09-30;582;11.98;UN
2;18;19;4;1;2025-09-30;523;81.58;UN
103;;18;23;2;2025-09-30;405;21.1;UN
129;19;19;7;1;2025-09-30;918;13.74;UN
48;;;67;3;2025-09-30;34;4721.94;UN
75;;17;43;2;2025-09-30;921;0.88;UN
161;;9;48;2;2025-09-30;517;31.11;UN
143;35;2;6;1;2025-09-30;328;23.02;UN
63;19;7;54;1;2025-09-30;356;82.37;UN
66;;15;19;2;2025-09-30;775;366.11;UN
70;30;9;58;1;2025-09-30;32;95.01;UN
116;22;1;43;1;2025-09-30;954;65.73;UN
92;10;4;10;1;2025-09-30;104;9.3;UN
46;;;36;3;2025-09-30;47;10.13;UN
152;2;7;6;1;2025-09-30;747;208.98;UN
58;;7;37;2;2025-09-30;799;4.49;UN
29;3;;53;1;2025-10-01;190;5.02;UN
66;;10;22;2;2025-10-01;969;283.05;UN
124;12;2;19;1;2025-10-01;640;284.28;UN
18;;;66;2;2025-10-01;553;0.49;UN
49;3;;19;1;2025-10-01;933;53.36;UN
69;;;6;3;2025-10-01;14;25.46;UN
151;29;18;44;1;2025-10-01;717;4.96;UN
125;23;;24;1;2025-10-01;472;4.86;UN
22;29;;32;1;2025-10-01;754;18.24;UN
100;;8;31;2;2025-10-01;892;0.82;UN
31;;;32;2;2025-10-01;127;225.23;UN
37;;;17;2;2025-10-01;322;31.42;UN
17;17;6;24;1;2025-10-01;346;10.22;UN
61;21;20;8;1;2025-10-01;175;105.42;UN
106;5;14;38;1;2025-10-01;467;70.06;UN
19;29;;69;1;2025-10-01;83;14.35;UN
11;32;1;29;1;2025-10-01;607;141.43;UN
157;;16;32;2;2025-10-01;641;253.31;UN
125;;18;25;2;2025-10-01;889;5.08;UN
49;;2;4;2;2025-10-01;56;53.93;UN
40;;8;3;2;2025-10-01;626;149.42;UN
84;;4;15;2;2025-10-01;1000;19.99;UN
48;;11;19;2;2025-10-01;329;4488.19;UN
100;;;54;3;2025-10-01;45;0.91;UN
71;;9;25;2;2025-10-02;244;240.83;UN
54;;19;63;2;2025-10-02;807;61.17;UN
98;;3;28;2;2025-10-02;899;95.21;UN
137;;13;24;2;2025-10-02;35;8.72;UN
51;;;58;3;2025-10-02;6;21.63;UN
129;;3;18;2;2025-10-02;650;14.58;UN
131;30;2;60;1;2025-10-02;336;37.85;UN
53;;5;2;2;2025-10-02;660;71.71;UN
133;;12;28;2;2025-10-02;157;23.57;UN
43;33;8;57;1;2025-10-02;566;28.78;UN
45;17;2;24;1;2025-10-02;145;168.64;UN
25;;;38;2;2025-10-02;39;104.87;UN
91;;;53;3;2025-10-02;45;7.56;UN
93;25;6;31;1;2025-10-02;821;39.79;UN
83;20;;62;1;2025-10-02;329;24.52;UN
6;35;7;14;1;2025-10-02;534;15.56;UN
131;;;5;3;2025-10-02;9;34.96;UN
83;;9;9;2;2025-10-02;192;23.66;UN
107;;9;37;2;2025-10-02;679;65.6;UN
8;33;15;17;1;2025-10-02;608;17.02;UN
31;;16;23;2;2025-10-02;2;229.06;UN
23;30;12;22;1;2025-10-02;306;5.44;UN
22;;14;48;2;2025-10-02;307;23.07;UN
3;;11;15;2;2025-10-02;96;37.07;UN
97;;18;14;2;2025-10-02;172;23.44;UN
4;3;;47;1;2025-10-02;890;7.7;UN
59;;12;58;2;2025-10-02;510;9.73;UN
66;;;3;2;2025-10-02;875;344.52;UN
52;31;;56;1;2025-10-02;188;111.29;UN
14;;;5;3;2025-10-02;4;9.72;UN
2;;;65;3;2025-10-02;29;80.21;UN
162;17;13;56;1;2025-10-02;647;180.17;UN
135;;;67;3;2025-10-02;46;0.28;UN
20;;;29;3;2025-10-02;42;14.4;UN
83;;;23;3;2025-10-02;31;21.56;UN
154;;4;12;2;2025-10-02;525;27.55;UN
115;4;12;51;1;2025-10-02;122;61.7;UN
53;33;16;5;1;2025-10-02;829;88.35;UN
128;;11;40;2;2025-10-02;481;14.33;UN
99;;16;53;2;2025-10-02;592;35.63;UN
81;4;14;49;1;2025-10-02;146;1.04;UN
70;;6;12;2;2025-10-02;472;120.66;UN
97;30;16;14;1;2025-10-02;963;21.45;UN
121;21;11;51;1;2025-10-02;781;0.84;UN
125;;;36;2;2025-10-02;11;4.92;UN
124;;2;68;2;2025-10-02;849;286.31;UN
49;;5;25;2;2025-10-02;755;47.29;UN
123;;;32;2;2025-10-02;777;42.94;UN
151;;;40;3;2025-10-02;41;5.58;UN
106;7;;1;1;2025-10-02;893;68.11;UN
153;2;7;48;1;2025-10-03;575;148.31;UN
34;;9;34;2;2025-10-03;414;221.96;UN
69;;17;49;2;2025-10-03;748;26.65;UN
2;29;1;68;1;2025-10-03;666;59.4;UN
46;;9;46;2;2025-10-03;385;10.78;UN
50;36;16;64;1;2025-10-03;468;19.81;UN
55;;;2;3;2025-10-03;24;77.48;UN
35;3;10;19;1;2025-10-03;817;19.18;UN
82;;;15;3;2025-10-03;29;1.63;UN
10;;1;39;2;2025-10-03;680;98.95;UN
49;2;;1;1;2025-10-03;723;58.06;UN
77;24;8;45;1;2025-10-03;463;1.18;UN
63;31;14;27;1;2025-10-03;115;88.96;UN
51;;1;49;2;2025-10-03;518;21.31;UN
121;;15;70;2;2025-10-03;474;0.81;UN
42;31;;15;1;2025-10-03;490;4.96;UN
65;5;;36;1;2025-10-03;879;1.03;UN
124;;18;47;2;2025-10-03;675;289.81;UN
37;12;4;1;1;2025-10-03;154;23.47;UN
3;31;;41;1;2025-10-03;168;41.88;UN
81;;7;16;2;2025-10-03;932;1.3;UN
71;;9;65;2;2025-10-03;785;225.35;UN
84;;;36;3;2025-10-03;44;23.04;UN
156;33;;13;1;2025-10-03;911;30.22;UN
8;;;51;3;2025-10-03;36;16.29;UN
28;;3;10;2;2025-10-03;507;77.82;UN
72;13;;5;1;2025-10-03;192;1.54;UN
18;8;;49;1;2025-10-03;665;0.54;UN
25;;3;33;2;2025-10-03;819;106.94;UN
115;;17;43;2;2025-10-03;749;70.31;UN
30;;;17;2;2025-10-03;94;210.69;UN
130;;;38;3;2025-10-03;38;30.45;UN
132;32;12;69;1;2025-10-03;782;19.17;UN
114;;;61;2;2025-10-03;798;10.76;UN
29;33;11;55;1;2025-10-03;473;6.28;UN
32;;;11;2;2025-10-06;755;127.0;UN
23;;17;30;2;2025-10-06;942;5.37;UN
1;;;23;3;2025-10-06;1;14.66;UN
17;;2;54;2;2025-10-06;397;11.93;UN
85;;1;1;2;2025-10-06;911;36.05;UN
110;35;1;51;1;2025-10-06;399;31.24;UN
69;;17;40;2;2025-10-06;196;24.73;UN
96;;9;32;2;2025-10-06;939;32.59;UN
116;34;;23;1;2025-10-06;293;64.34;UN
160;30;17;53;1;2025-10-06;547;218.11;UN
107;21;15;7;1;2025-10-06;231;71.4;UN
26;;;43;3;2025-10-06;24;5.04;UN
101;6;12;7;1;2025-10-06;7;22.2;UN
40;27;14;64;1;2025-10-06;150;185.55;UN
25;32;;41;1;2025-10-06;163;104.82;UN
106;;;39;2;2025-10-06;73;62.4;UN
32;;;45;2;2025-10-06;667;110.44;UN
51;;3;35;2;2025-10-06;508;23.47;UN
65;19;;17;1;2025-10-06;714;0.87;UN
60;32;;62;1;2025-10-06;253;8.8;UN
138;;2;43;2;2025-10-06;176;67.89;UN
160;;10;44;2;2025-10-06;959;202.94;UN
131;8;;59;1;2025-10-06;835;35.11;UN
99;;2;13;2;2025-10-06;291;31.43;UN
136;;14;12;2;2025-10-06;97;1.55;UN
148;;7;62;2;2025-10-06;389;1.26;UN
12;;;55;3;2025-10-06;43;40.16;UN
103;;4;65;2;2025-10-06;789;19.54;UN
141;22;17;17;1;2025-10-06;907;87.82;UN
85;5;4;38;1;2025-10-06;292;35.68;UN
153;31;;70;1;2025-10-06;746;147.37;UN
35;6;9;52;1;2025-10-06;63;18.37;UN
94;;;30;2;2025-10-06;180;35.46;UN
77;35;7;66;1;2025-10-06;355;1.36;UN
121;;;11;2;2025-10-06;785;0.95;UN
42;;5;37;2;2025-10-06;587;4.63;UN
20;24;;38;1;2025-10-06;765;15.02;UN
46;;;27;3;2025-10-06;40;11.25;UN
31;;18;36;2;2025-10-06;902;194.32;UN
67;10;;18;1;2025-10-06;394;87.35;UN
35;26;5;9;1;2025-10-06;555;21.13;UN
130;;1;24;2;2025-10-06;286;32.25;UN
41;4;17;41;1;2025-10-06;487;125.98;UN
107;;;33;3;2025-10-07;19;80.75;UN
100;30;19;37;1;2025-10-07;698;0.92;UN
106;21;4;62;1;2025-10-07;434;63.8;UN
38;;3;15;2;2025-10-07;145;35.41;UN
143;;;41;3;2025-10-07;29;21.87;UN
1;9;;28;1;2025-10-07;846;13.81;UN
59;;;32;3;2025-10-07;3;10.12;UN
62;;;35;3;2025-10-07;26;104.59;UN
119;;;12;3;2025-10-07;16;91.25;UN
72;2;7;35;1;2025-10-07;366;1.51;UN
39;7;8;18;1;2025-10-07;96;48.43;UN
102;4;15;18;1;2025-10-07;296;285.5;UN
99;;8;49;2;2025-10-07;498;39.24;UN
82;1;14;30;1;2025-10-07;216;1.44;UN
41;4;6;43;1;2025-10-07;642;140.45;UN
136;;10;20;2;2025-10-07;644;1.72;UN
51;8;10;17;1;2025-10-07;229;25.61;UN
124;;19;17;2;2025-10-07;145;236.78;UN
63;;20;66;2;2025-10-07;498;95.63;UN
145;17;6;57;1;2025-10-07;111;2.16;UN
82;;8;24;2;2025-10-07;883;1.48;UN
6;26;16;29;1;2025-10-07;925;16.83;UN
15;31;15;35;1;2025-10-07;206;31.32;UN
124;;;68;3;2025-10-07;48;267.8;UN
152;;1;29;2;2025-10-07;845;274.49;UN
74;19;12;66;1;2025-10-07;914;1.04;UN
45;;;17;3;2025-10-07;1;165.03;UN
112;24;;39;1;2025-10-07;53;247.86;UN
11;29;;61;1;2025-10-07;642;156.61;UN
5;13;;4;1;2025-10-07;159;1619.18;UN
81;;;44;3;2025-10-07;40;1.11;UN
23;;16;70;2;2025-10-07;415;6.71;UN
10;24;13;27;1;2025-10-07;758;123.29;UN
44;;;10;2;2025-10-07;437;145.98;UN
95;;17;10;2;2025-10-07;531;35.69;UN
4;;;9;2;2025-10-07;258;7.02;UN
87;32;8;46;1;2025-10-07;359;7.38;UN
133;;;35;3;2025-10-07;28;22.55;UN
76;1;5;44;1;2025-10-07;31;0.62;UN
12;9;;26;1;2025-10-07;550;32.3;UN
32;;;68;3;2025-10-07;11;119.31;UN
145;14;;15;1;2025-10-07;250;2.74;UN
84;;15;13;2;2025-10-07;858;17.39;UN
37;;8;53;2;2025-10-07;53;23.63;UN
11;6;19;60;1;2025-10-07;372;138.71;UN
131;21;;29;1;2025-10-07;325;43.07;UN
4;;10;44;2;2025-10-07;74;6.21;UN
160;;;21;2;2025-10-08;823;197.82;UN
46;24;;64;1;2025-10-08;507;12.53;UN
151;5;6;38;1;2025-10-08;318;4.35;UN
151;;2;21;2;2025-10-08;606;4.8;UN
90;9;1;35;1;2025-10-08;3;14.36;UN
149;19;7;16;1;2025-10-08;258;1.52;UN
105;12;10;49;1;2025-10-08;371;139.97;UN
158;;20;54;2;2025-10-08;249;460.79;UN
73;2;10;37;1;2025-10-08;584;2.22;UN
135;32;;37;1;2025-10-08;389;0.26;UN
13;;9;47;2;2025-10-08;363;11.07;UN
60;;;34;3;2025-10-08;2;9.67;UN
73;;;20;3;2025-10-08;38;1.86;UN
51;11;16;63;1;2025-10-08;848;21.98;UN
125;12;;67;1;2025-10-08;104;4.21;UN
110;;;54;2;2025-10-08;600;30.22;UN
145;27;2;19;1;2025-10-08;31;2.41;UN
137;;;56;3;2025-10-08;33;6.9;UN
65;;3;44;2;2025-10-08;146;0.96;UN
143;28;;68;1;2025-10-08;200;22.98;UN
162;5;2;2;1;2025-10-08;235;167.17;UN
108;;;19;3;2025-10-08;16;208.65;UN
144;;4;18;2;2025-10-08;68;19.07;UN
65;4;7;19;1;2025-10-08;268;1.08;UN
9;;;7;3;2025-10-08;2;20.38;UN
80;2;19;23;1;2025-10-08;445;2.04;UN
145;;11;48;2;2025-10-08;184;2.36;UN
115;20;;63;1;2025-10-08;101;72.29;UN
62;22;;59;1;2025-10-08;206;90.93;UN
127;;5;56;2;2025-10-08;352;91.53;UN
157;29;;26;1;2025-10-08;720;222.87;UN
71;18;8;70;1;2025-10-08;40;287.89;UN
123;;;22;2;2025-10-08;71;40.04;UN
89;2;;54;1;2025-10-08;765;12.8;UN
108;;;6;2;2025-10-08;786;250.82;UN
106;8;;18;1;2025-10-08;783;66.58;UN
43;;9;8;2;2025-10-08;658;22.03;UN
80;15;;33;1;2025-10-08;580;2.0;UN
140;;5;35;2;2025-10-08;442;272.8;UN
70;10;19;59;1;2025-10-08;791;106.55;UN
52;6;19;55;1;2025-10-08;711;116.61;UN
10;;;28;3;2025-10-08;46;111.23;UN
104;;18;50;2;2025-10-08;505;180.39;UN
125;;;44;3;2025-10-08;18;4.84;UN
145;17;2;66;1;2025-10-08;197;2.27;UN
117;;;13;3;2025-10-09;47;56.13;UN
155;10;7;60;1;2025-10-09;680;53.0;UN
41;;16;1;2;2025-10-09;734;148.99;UN
12;33;;35;1;2025-10-09;384;38.82;UN
76;;;68;3;2025-10-09;11;0.71;UN
26;4;;8;1;2025-10-09;727;6.11;UN
62;3;19;68;1;2025-10-09;156;85.76;UN
2;;;40;3;2025-10-09;33;66.06;UN
137;20;20;31;1;2025-10-09;568;7.28;UN
25;5;8;40;1;2025-10-09;910;107.15;UN
145;;5;28;2;2025-10-09;958;2.62;UN
52;18;;46;1;2025-10-09;122;99.07;UN
146;27;;1;1;2025-10-09;966;1.89;UN
40;22;1;52;1;2025-10-09;506;155.41;UN
43;27;14;26;1;2025-10-09;237;30.35;UN
13;;15;40;2;2025-10-09;885;12.22;UN
162;;19;18;2;2025-10-09;147;192.11;UN
87;25;;59;1;2025-10-09;484;7.07;UN
56;;13;60;2;2025-10-09;903;29.7;UN
44;34;3;45;1;2025-10-09;638;129.1;UN
28;;20;65;2;2025-10-09;615;70.71;UN
83;;3;58;2;2025-10-09;623;26.3;UN
133;;3;46;2;2025-10-09;290;20.86;UN
5;;12;63;2;2025-10-09;149;1408.72;UN
92;;13;10;2;2025-10-09;72;7.58;UN
96;;;17;2;2025-10-09;18;31.89;UN
95;;15;63;2;2025-10-09;911;30.66;UN
87;;;37;3;2025-10-09;36;9.2;UN
140;2;5;35;1;2025-10-09;732;276.49;UN
122;;;60;2;2025-10-09;599;34.92;UN
26;;;45;3;2025-10-09;2;6.5;UN
146;;;11;3;2025-10-09;36;2.17;UN
48;;;70;3;2025-10-09;18;4147.04;UN
104;;17;42;2;2025-10-09;264;180.08;UN
145;;18;59;2;2025-10-09;286;2.85;UN
100;13;14;18;1;2025-10-09;613;0.98;UN
36;;3;49;2;2025-10-09;501;0.65;UN
157;;18;8;2;2025-10-09;387;274.44;UN
102;;1;53;2;2025-10-09;411;217.49;UN
92;1;14;33;1;2025-10-09;801;7.55;UN
81;24;3;26;1;2025-10-09;908;1.04;UN
63;;6;47;2;2025-10-09;512;90.68;UN
78;;12;13;2;2025-10-09;969;133.32;UN
88;;14;21;2;2025-10-09;72;7.17;UN
153;;18;28;2;2025-10-09;977;178.44;UN
52;;15;56;2;2025-10-09;599;98.94;UN
142;7;13;47;1;2025-10-09;291;86.62;UN
107;;11;51;2;2025-10-09;442;87.29;UN
100;19;15;53;1;2025-10-09;713;0.99;UN
40;;4;21;2;2025-10-09;167;182.85;UN
128;;20;10;2;2025-10-09;790;12.08;UN
45;17;8;34;1;2025-10-09;196;147.62;UN
61;;17;51;2;2025-10-09;761;93.87;UN
39;;;41;3;2025-10-09;24;48.7;UN
152;;;41;3;2025-10-10;19;268.22;UN
162;;;55;3;2025-10-10;32;165.07;UN
14;;;52;2;2025-10-10;68;8.65;UN
76;;1;27;2;2025-10-10;805;0.62;UN
70;18;;36;1;2025-10-10;964;111.48;UN
33;2;;33;1;2025-10-10;52;19.63;UN
147;19;15;58;1;2025-10-10;742;0.95;UN
70;18;;58;1;2025-10-10;476;125.55;UN
80;;18;20;2;2025-10-10;551;1.84;UN
49;;;6;3;2025-10-10;20;59.51;UN
50;7;;51;1;2025-10-10;715;23.83;UN
91;;;38;3;2025-10-10;18;7.05;UN
60;;16;59;2;2025-10-10;899;7.26;UN
95;;7;58;2;2025-10-10;16;35.33;UN
42;;12;51;2;2025-10-10;272;3.96;UN
93;4;8;8;1;2025-10-10;914;39.79;UN
113;;;42;2;2025-10-10;556;8.13;UN
155;;;11;3;2025-10-10;18;40.43;UN
79;;;31;3;2025-10-10;47;227.37;UN
82;12;;20;1;2025-10-10;564;1.64;UN
80;;;27;2;2025-10-10;166;2.12;UN
61;;;10;3;2025-10-10;30;100.85;UN
76;10;7;64;1;2025-10-10;952;0.73;UN
66;;;3;3;2025-10-10;26;340.91;UN
78;12;;53;1;2025-10-10;277;128.43;UN
142;;;50;3;2025-10-10;47;84.13;UN
12;;3;40;2;2025-10-10;999;38.14;UN
125;29;13;53;1;2025-10-13;401;4.34;UN
116;3;;7;1;2025-10-13;782;73.68;UN
17;;16;55;2;2025-10-13;182;11.83;UN
89;23;15;12;1;2025-10-13;151;11.2;UN
68;;;21;3;2025-10-13;37;199.09;UN
28;;6;27;2;2025-10-13;238;71.44;UN
151;;8;12;2;2025-10-13;137;5.7;UN
6;;16;1;2;2025-10-13;886;17.84;UN
69;33;;58;1;2025-10-13;338;29.45;UN
109;;17;67;2;2025-10-13;394;26.77;UN
55;15;;25;1;2025-10-13;848;64.15;UN
72;;;39;3;2025-10-13;48;1.78;UN
55;;;37;2;2025-10-13;189;64.21;UN
37;21;3;33;1;2025-10-13;622;26.53;UN
158;8;3;65;1;2025-10-13;111;506.24;UN
91;13;13;60;1;2025-10-13;280;7.07;UN
1;32;9;63;1;2025-10-13;558;13.27;UN
105;;18;21;2;2025-10-13;209;152.83;UN
41;22;;26;1;2025-10-13;94;148.8;UN
157;;2;29;2;2025-10-13;472;263.7;UN
86;;4;40;2;2025-10-13;722;32.57;UN
47;32;;69;1;2025-10-13;891;7.81;UN
113;2;;65;1;2025-10-13;50;8.24;UN
27;14;18;69;1;2025-10-13;264;104.81;UN
22;18;18;29;1;2025-10-13;578;22.41;UN
102;27;9;26;1;2025-10-13;718;268.7;UN
43;;13;28;2;2025-10-13;788;29.78;UN
151;;;29;3;2025-10-13;44;4.15;UN
13;;;47;3;2025-10-13;30;12.11;UN
84;;;48;3;2025-10-13;44;23.34;UN
79;20;6;5;1;2025-10-13;851;254.64;UN
47;3;14;20;1;2025-10-13;190;6.44;UN
90;;;33;2;2025-10-13;411;11.66;UN
21;11;15;15;1;2025-10-13;397;32.08;UN
154;11;14;62;1;2025-10-13;981;25.63;UN
146;34;10;15;1;2025-10-13;71;2.21;UN
25;;;67;2;2025-10-13;229;107.09;UN
68;33;19;56;1;2025-10-13;263;224.11;UN
144;;17;67;2;2025-10-13;211;14.71;UN
68;;3;12;2;2025-10-14;927;207.28;UN
102;;;43;3;2025-10-14;50;272.3;UN
89;12;10;5;1;2025-10-14;458;10.44;UN
113;21;19;14;1;2025-10-14;220;6.23;UN
112;8;17;45;1;2025-10-14;857;262.1;UN
85;30;20;7;1;2025-10-14;380;33.65;UN
44;;2;30;2;2025-10-14;921;142.89;UN
51;;11;69;2;2025-10-14;312;28.57;UN
12;;;26;3;2025-10-14;35;33.93;UN
17;;;22;3;2025-10-14;46;10.66;UN
94;34;7;56;1;2025-10-14;321;43.4;UN
57;;11;12;2;2025-10-14;317;56.14;UN
3;30;;47;1;2025-10-14;478;35.31;UN
107;;;2;3;2025-10-14;39;80.75;UN
39;35;4;3;1;2025-10-14;796;46.18;UN
55;;6;48;2;2025-10-14;842;75.83;UN
86;;19;18;2;2025-10-14;478;39.69;UN
54;;;49;3;2025-10-14;1;65.27;UN
51;;19;37;2;2025-10-14;304;22.23;UN
143;4;20;7;1;2025-10-14;347;22.25;UN
130;28;;14;1;2025-10-14;260;31.53;UN
97;18;;40;1;2025-10-14;323;28.05;UN
162;;;15;3;2025-10-14;27;138.56;UN
126;;7;5;2;2025-10-14;646;57.61;UN
162;;15;31;2;2025-10-14;993;175.4;UN
157;19;20;45;1;2025-10-14;346;208.88;UN
162;;16;32;2;2025-10-14;901;165.04;UN
33;;12;39;2;2025-10-14;5;26.09;UN
77;;10;9;2;2025-10-14;802;1.24;UN
154;;14;35;2;2025-10-14;28;23.87;UN
89;;;33;3;2025-10-14;40;11.12;UN
100;;;9;3;2025-10-14;33;0.87;UN
162;;12;44;2;2025-10-14;30;142.57;UN
123;;14;32;2;2025-10-14;464;40.75;UN
158;;17;50;2;2025-10-14;654;374.18;UN
55;;15;7;2;2025-10-14;224;65.42;UN
110;;5;25;2;2025-10-14;36;31.25;UN
19;12;;11;1;2025-10-14;741;14.6;UN
154;36;;54;1;2025-10-14;126;26.7;UN
130;15;13;28;1;2025-10-14;538;31.73;UN
138;;12;60;2;2025-10-14;323;72.03;UN
152;;12;59;2;2025-10-14;760;234.71;UN
17;24;;29;1;2025-10-14;326;10.59;UN
15;;5;5;2;2025-10-14;603;33.1;UN
56;;5;59;2;2025-10-14;137;29.3;UN
69;;;4;3;2025-10-14;48;32.2;UN
141;;10;16;2;2025-10-15;482;68.7;UN
104;;;64;3;2025-10-15;24;211.75;UN
123;20;19;5;1;2025-10-15;623;38.7;UN
35;;11;48;2;2025-10-15;248;23.09;UN
31;;;67;2;2025-10-15;794;204.15;UN
36;9;10;17;1;2025-10-15;721;0.85;UN
156;;16;13;2;2025-10-15;706;38.48;UN
77;34;17;20;1;2025-10-15;777;1.08;UN
134;34;4;55;1;2025-10-15;544;1.26;UN
69;30;1;35;1;2025-10-15;925;31.57;UN
89;;16;58;2;2025-10-15;42;12.88;UN
12;;;33;3;2025-10-15;36;42.61;UN
135;29;;5;1;2025-10-15;663;0.28;UN
108;;19;39;2;2025-10-15;588;249.72;UN
92;19;2;54;1;2025-10-15;501;7.76;UN
125;;17;48;2;2025-10-15;114;4.75;UN
157;29;6;11;1;2025-10-15;21;254.78;UN
97;;18;53;2;2025-10-15;752;28.14;UN
145;;7;16;2;2025-10-15;328;2.65;UN
